AuthorID,Author,Date,Content,Attachments,Reactions
"755074361530253413","渓流さあもん#7887","20-Sep-15 PM 11:41","ｗふぇｊｗｍふぉｗｊｆｋｗどｗけｍっをふぉおおおおおおおおおおお","",""
"680304359862829102","人間のような人間#3902","20-Sep-15 PM 11:41","ひなたなあはたのまらみはま「なたやた","",""
"680304359862829102","人間のような人間#3902","20-Sep-15 PM 11:41","「ほやたのあなたやたやたはた","",""
"680304359862829102","人間のような人間#3902","20-Sep-15 PM 11:41","ちはやたはあ「なあやあゆたぬた","",""
"680304359862829102","人間のような人間#3902","20-Sep-15 PM 11:41","はたはたや血やちゆチャイナの","",""
"755074361530253413","渓流さあもん#7887","20-Sep-15 PM 11:41","だっだだだｗｄｓふぁえふぇｒｓ","",""
"680304359862829102","人間のような人間#3902","20-Sep-15 PM 11:41","奴や多発「ノア罠タナマムや","",""
"680304359862829102","人間のような人間#3902","20-Sep-15 PM 11:41","鉢たる旗「さたやなたやなあやあ","",""
"680304359862829102","人間のような人間#3902","20-Sep-15 PM 11:48","ふなそやたまのまやはたやまのたひちや","",""
"680304359862829102","人間のような人間#3902","20-Sep-15 PM 11:49","山畑山畑や田畑あなたややあなたゆたのやなちゃ","",""
"680304359862829102","人間のような人間#3902","20-Sep-16 PM 07:01","💩","",""
"680304359862829102","人間のような人間#3902","20-Sep-16 PM 07:01","💩","",""
"680304359862829102","人間のような人間#3902","20-Sep-16 PM 07:02","💩","",""
"680304359862829102","人間のような人間#3902","20-Sep-16 PM 07:02","💩","",""
"680304359862829102","人間のような人間#3902","20-Sep-16 PM 07:02","💩","",""
"680304359862829102","人間のような人間#3902","20-Sep-16 PM 07:02","💩","",""
"680304359862829102","人間のような人間#3902","20-Sep-16 PM 07:02","💩","",""
"680304359862829102","人間のような人間#3902","20-Sep-16 PM 07:02","💩","",""
"680304359862829102","人間のような人間#3902","20-Sep-16 PM 07:02","💩","",""
"680304359862829102","人間のような人間#3902","20-Sep-16 PM 07:02","☃️","",""
"704540920346968071","kippei_sheep#0857","20-Sep-16 PM 08:26","Joined the server.","",""
"755381028817731605","diie845#8454","20-Sep-16 PM 08:26","つーわ♥♥","",""
"755381028817731605","diie845#8454","20-Sep-16 PM 08:27","@kippei_sheep つーわ♥♥","",""
"704540920346968071","kippei_sheep#0857","20-Sep-16 PM 08:27","塾にいるんだよなぁー","",""
"755381028817731605","diie845#8454","20-Sep-16 PM 08:27","スマホにインスコすんな","",""
"704540920346968071","kippei_sheep#0857","20-Sep-16 PM 08:29","スマホのほうが使いやすい","",""
"755381028817731605","diie845#8454","20-Sep-16 PM 08:29","わああろおおたああ","",""
"704540920346968071","kippei_sheep#0857","20-Sep-16 PM 09:15","ふたほあ…………さんってどなたですか？","",""
"755381028817731605","diie845#8454","20-Sep-16 PM 09:15","おふぁる","",""
"704540920346968071","kippei_sheep#0857","20-Sep-16 PM 09:17","さすが荒野勢","",""
"704540920346968071","kippei_sheep#0857","20-Sep-16 PM 09:17","arkインストール終わった？
今ならもれなく、クロスボウと矢30本がついてくるよ","",""
"755381028817731605","diie845#8454","20-Sep-16 PM 09:17","わろた","",""
"755381028817731605","diie845#8454","20-Sep-16 PM 09:18","データ消えてた（白目）","",""
"704540920346968071","kippei_sheep#0857","20-Sep-16 PM 09:23","いいじゃん（白目）
俺3日（10時間）で35レベ上がったんやぞ","",""
"755381028817731605","diie845#8454","20-Sep-16 PM 09:23","kうさ","",""
"755381028817731605","diie845#8454","20-Sep-16 PM 09:31","サイエンス部の部費教えて","",""
"755381028817731605","diie845#8454","20-Sep-16 PM 09:31","ください","",""
"704540920346968071","kippei_sheep#0857","20-Sep-16 PM 09:45","最低時費600円","",""
"680304359862829102","人間のような人間#3902","20-Sep-16 PM 10:43","みどりの人ってだれですか？","",""
"680304359862829102","人間のような人間#3902","20-Sep-16 PM 11:12","めっちゃラグいけん、一回抜けるわ","",""
"681474783870713884","ころQ#0162","20-Sep-17 AM 07:02","> サイエンス部の部費教えて
@diie845 だいたい８～９万☆","",""
"681474783870713884","ころQ#0162","20-Sep-17 AM 07:02","使えてるとはいってない","",""
"704540920346968071","kippei_sheep#0857","20-Sep-17 PM 06:30","","https://cdn.discordapp.com/attachments/755398908527509579/756084781166362694/IMG_20200917_183038.jpg",""
"704540920346968071","kippei_sheep#0857","20-Sep-17 PM 06:31","アーク楽しーー","",""
"704540920346968071","kippei_sheep#0857","20-Sep-17 PM 06:31","聞き専です","",""
"704540920346968071","kippei_sheep#0857","20-Sep-17 PM 06:31","喋ろっか？","",""
"704540920346968071","kippei_sheep#0857","20-Sep-17 PM 06:34","","https://cdn.discordapp.com/attachments/755398908527509579/756085699878453298/1600165681434.jpg",""
"755381028817731605","diie845#8454","20-Sep-17 PM 06:47","> @diie845 だいたい８～９万☆
@ころQ は？♥♥","","🍄 (1),🐙 (1),☃️ (1),😃 (1)"
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 06:54","ひゃっひゃっ","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 06:54","バスの中だぜ","",""
"755381028817731605","diie845#8454","20-Sep-17 PM 06:57","https://www.nicovideo.jp/watch/sm35709809","",""
"755381028817731605","diie845#8454","20-Sep-17 PM 07:00","https://www.youtube.com/watch?v=l4tzSe2riLg","",""
"755381028817731605","diie845#8454","20-Sep-17 PM 07:03","","https://cdn.discordapp.com/attachments/755398908527509579/756093020314533915/1600337006622.jpg",""
"756084898187575317","りょーた#1884","20-Sep-17 PM 07:13","Joined the server.","",""
"755381028817731605","diie845#8454","20-Sep-17 PM 07:13","くっさ","",""
"755381028817731605","diie845#8454","20-Sep-17 PM 07:14","いまは一般チャンネルhaire","",""
"756084898187575317","りょーた#1884","20-Sep-17 PM 07:14","誰が誰だかわからん","",""
"755381028817731605","diie845#8454","20-Sep-17 PM 07:14","war","",""
"612102336994869249","Elaanch4n#9708","20-Sep-17 PM 07:35","Joined the server.","",""
"704540920346968071","kippei_sheep#0857","20-Sep-17 PM 07:35","早すぎ","",""
"612102336994869249","Elaanch4n#9708","20-Sep-17 PM 07:35","ちんこ","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:35","ｖｌｘｖきｘっぢきｖｋぢきｆｋｓ","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:35","ｃｋゔぉｚぢおｖｋどｋゔぉｚ","",""
"755381028817731605","diie845#8454","20-Sep-17 PM 07:35","くさ","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:35","ｖｌｓぞｋふぃｄきｓｆｋｓ","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:35","ｃｚｖｋしｋぎ","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:35","ｓｆこｆｋｓぞｄｋそｄｓふぉｌｋｚそｄｓｋｄ","",""
"755381028817731605","diie845#8454","20-Sep-17 PM 07:35","53","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:35","ｄもｓｚｆ↑いｚぎえ","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:35","じｋｄｆじえｓじじぇｆじｋｘｍｓ","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:35","ｆみｋｊふぃｊふぃｍふぃｓめ","",""
"755381028817731605","diie845#8454","20-Sep-17 PM 07:35","くぁｗせｄｒｆｔｇｙふじこｌｐ","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:35","ｄｓｋげそｔｊせいｐぎえ、らｆｄｋふぉえｋふぃえ、ふぉｓけｆｓ","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:35","ｆｓｌふぇｓふぃえｓふぇｓんｇｍｓ","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:35","ｍｋさいじじｋｇこえそて","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:35","ｇ，せおこえｓｋごえｔこえｓｔ","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:35","ｆそあｆじあｊちえｔｍっか","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:36","ふぉぱｋｐふぁりおわｍふぉあ「ｇｐｓｔあｆまｋｍ","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:36","YGYIUIOSZKJどｓｆぽあｋｆぽｌ；えｒけｖ","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:36","!""#$%&'()=","",""
"755381028817731605","diie845#8454","20-Sep-17 PM 07:36","ｘＷＺＱＡ得ｓｘｙ具ｂひんもｐ、ｌ。＠","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:36","!”＃＄％＆’（）＝０","",""
"612102336994869249","Elaanch4n#9708","20-Sep-17 PM 07:36","うるせえwww","",""
"706514566582108291","_ELAN_えらん！#8533","20-Sep-17 PM 07:38","Joined the server.","",""
"706514566582108291","_ELAN_えらん！#8533","20-Sep-17 PM 07:40","tnktnktnk","",""
"706514566582108291","_ELAN_えらん！#8533","20-Sep-17 PM 07:40","ひんどぅずーってだれ？","",""
"755381028817731605","diie845#8454","20-Sep-17 PM 07:40","わい","",""
"755381028817731605","diie845#8454","20-Sep-17 PM 07:40","とーりやま","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:40","アラビア人の俺の友達","",""
"706514566582108291","_ELAN_えらん！#8533","20-Sep-17 PM 07:40","池田かと思ったけど","",""
"706514566582108291","_ELAN_えらん！#8533","20-Sep-17 PM 07:40","もういたわ","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:41","☃️","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:41","🥳","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:41","🧙","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:41","🙈","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:41","🤯","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:41","🙉","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:42","🙃","",""
"706514566582108291","_ELAN_えらん！#8533","20-Sep-17 PM 07:42","😓","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:42","この方々はだれ？","",""
"704540920346968071","kippei_sheep#0857","20-Sep-17 PM 07:42","https://youtu.be/ZK-BxlCluO8","",""
"755381028817731605","diie845#8454","20-Sep-17 PM 07:47","あ？","",""
"755381028817731605","diie845#8454","20-Sep-17 PM 07:47","ＳｃｈｏｏｌＤａｙｓみろ","",""
"750701040239640576","リンタロ#9884","20-Sep-17 PM 07:51","Joined the server.","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:51","とおりやまは、アネデパミをくりだした！","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:51","アネデパミの、はかいこうせん！","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:52","え？","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:52","この","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:52","きっぺいってひと","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:52","野生のとおりやまははいになった！","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:52","まじだれ？","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:52","声がわからん","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:52","きっぺい","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:52","きっぺいは知ってる","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:52","だけど","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:52","おファルコ絵フェチなんか","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:52","声が違う","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:53","声フェチって？","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:53","声☆嗜好","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:53","え？","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:53","いやw","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:53","くさ","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:53","なんかにとるから","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:54","わからなくもない","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:54","え？","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:54","苗字なんだったっけ？","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:54","きかわ","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:54","きかわw","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:54","あ","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:54","いや","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:55","kきかわ","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:55","同じだったわw","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:55","くさ","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:55","慣れてきた","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:55","慣れんな","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:55","www","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:55","なんか","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:55","普通に聞いとる時と違うくね？","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:55","だ　っ　て　通　話　だ　も　ん","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:56","www","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 07:56","そうだったわ","",""
"681474783870713884","ころQ#0162","20-Sep-17 PM 07:57","ｗｑｒ","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 08:00","オヤッフラオヤッフラ","",""
"755381028817731605","diie845#8454","20-Sep-17 PM 08:01","くさ","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 08:02","","https://cdn.discordapp.com/attachments/755398908527509579/756107865139183656/image0.png",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 08:06","おっ風呂おっ風呂おっ風呂","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 08:06","おっさきー","",""
"755381028817731605","diie845#8454","20-Sep-17 PM 08:07","あっさっし","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 08:07","そして俺は","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 08:07","階段から飛び降りてお風呂に直行","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 08:07","そして","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 08:07","ネットに潜る","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 08:07","そして","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 08:07","チキン","",""
"755381028817731605","diie845#8454","20-Sep-17 PM 08:08","ｵﾔｽﾐｰ","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 08:08","😃","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:34","親フラしたわぁ","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:43","おれ","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:43","レベル20になって","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:43","聞き専になった","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:44","というか","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:44","親が","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:44","察してください","",""
"755074361530253413","渓流さあもん#7887","20-Sep-17 PM 10:44","おｋ","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:44","kkkkkkkkkkkkkkkkk","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:48","今、なにしてんの？","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:48","あーく？","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:49","なにそれw","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:49","あー、そう言う系ね","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:50","結局は全部フォトナw","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:51","さぁ、どんな神プレイを見せるのか","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:51","くさ","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:52","おもてたんとーちーがーうー","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:52","あ","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:52","はじめて？","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:52","え？w","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:52","あ、もちろん俺はやったことないですね","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:54","おーw","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:55","www","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:57","すげ","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:57","一人称むずそう","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 10:58","なんかキャラ猿しかいないw","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:00","多すぎやろw","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:09","KUSA","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:19","最後のは普通に上手かった","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:19","というか","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:19","あの","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:20","かっこよかった、なんか効果みたいなやつがハンドなんとかみたいな","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:20","池田親フラ草","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:21","The 反抗期","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:26","どうせ","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:26","こんな神ゲーパソコンでしかできんのんやろうな","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:27","まじぃでぇ？めっちゃ容量使いそうw","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:27","充電の消費は確実にエグい","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:32","モバイル出たら絶対する😃","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:32","（╹◡╹）","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:32","（╹◡╹）","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:32","（╹◡╹）","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:36","登山w","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:38","www","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:38","登れない山多すぎやろ","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:38","動きw","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:42","察しw","",""
"755074361530253413","渓流さあもん#7887","20-Sep-17 PM 11:56","通話聞いてないやつからすると基地外に見える","",""
"704540920346968071","kippei_sheep#0857","20-Sep-17 PM 11:57","最後のショットがやばかったくね？","",""
"680304359862829102","人間のような人間#3902","20-Sep-17 PM 11:58","うん、うまかったw","",""
"704540920346968071","kippei_sheep#0857","20-Sep-17 PM 11:58","↑ショットガン","",""
"755734378763780097","渓流さあもん　サブ#9655","20-Sep-18 AM 12:13","Joined the server.","",""
"755734378763780097","渓流さあもん　サブ#9655","20-Sep-18 AM 12:13","うぇーい","",""
"612102336994869249","Elaanch4n#9708","20-Sep-18 AM 12:13","ちんこちんこ","",""
"680304359862829102","人間のような人間#3902","20-Sep-18 AM 12:14","さぶぶ","",""
"755734378763780097","渓流さあもん　サブ#9655","20-Sep-18 AM 12:14","えぐ","",""
"707811166910414920","ころP#9826","20-Sep-18 AM 01:31","Joined the server.","",""
"707811166910414920","ころP#9826","20-Sep-18 AM 01:31","ここはどこだ？","",""
"681474783870713884","ころQ#0162","20-Sep-18 AM 06:53","通山と愉快な奴隷たち","",""
"704540920346968071","kippei_sheep#0857","20-Sep-18 AM 06:54","ここは、人間を辞めたものが住む世界だ","",""
"755734378763780097","渓流さあもん　サブ#9655","20-Sep-18 PM 05:47","わろ","",""
"680304359862829102","人間のような人間#3902","20-Sep-18 PM 05:49","つまり","",""
"755734378763780097","渓流さあもん　サブ#9655","20-Sep-18 PM 05:49","ころpとかはまだ終わってないだろ","",""
"680304359862829102","人間のような人間#3902","20-Sep-18 PM 05:49","やめとこう","",""
"680304359862829102","人間のような人間#3902","20-Sep-18 PM 05:49","池田は確実に終わっとる","",""
"755734378763780097","渓流さあもん　サブ#9655","20-Sep-18 PM 05:49","わろ","",""
"707811166910414920","ころP#9826","20-Sep-18 PM 05:49","人間を卒業した記憶はない","",""
"680304359862829102","人間のような人間#3902","20-Sep-18 PM 05:49","www","",""
"755734378763780097","渓流さあもん　サブ#9655","20-Sep-18 PM 05:49","ぶんもんおわったぁ","",""
"755734378763780097","渓流さあもん　サブ#9655","20-Sep-18 PM 05:50","(まだ言ってる)","",""
"755734378763780097","渓流さあもん　サブ#9655","20-Sep-18 PM 05:50","赤はおわってなぃ","",""
"680304359862829102","人間のような人間#3902","20-Sep-18 PM 05:50","ふーん","",""
"680304359862829102","人間のような人間#3902","20-Sep-18 PM 05:50","やるやん","",""
"755734378763780097","渓流さあもん　サブ#9655","20-Sep-18 PM 05:51","二級の賞状無くした","",""
"680304359862829102","人間のような人間#3902","20-Sep-18 PM 05:51","おめでとう","",""
"755734378763780097","渓流さあもん　サブ#9655","20-Sep-18 PM 05:51","親に頼んで探してもらうか","",""
"680304359862829102","人間のような人間#3902","20-Sep-18 PM 05:51","www","",""
"680304359862829102","人間のような人間#3902","20-Sep-18 PM 05:51","自分で探せw","",""
"755734378763780097","渓流さあもん　サブ#9655","20-Sep-18 PM 05:51","だるい","",""
"680304359862829102","人間のような人間#3902","20-Sep-18 PM 05:51","だるいってw","",""
"755734378763780097","渓流さあもん　サブ#9655","20-Sep-18 PM 05:52","どうせ押し入れにあるんだろ","",""
"680304359862829102","人間のような人間#3902","20-Sep-18 PM 05:52","ドラえもんでも出てくんじゃねーの？","",""
"755734378763780097","渓流さあもん　サブ#9655","20-Sep-18 PM 05:53","わろ","",""
"755734378763780097","渓流さあもん　サブ#9655","20-Sep-18 PM 05:54","備蓄食料か","","🐙 (1)"
"680304359862829102","人間のような人間#3902","20-Sep-18 PM 07:40","ふぉふぉふぉ","",""
"680304359862829102","人間のような人間#3902","20-Sep-18 PM 07:40","にょーにょーにょーにょー","",""
"680304359862829102","人間のような人間#3902","20-Sep-18 PM 07:47","おっ風呂おっ風呂おっ風呂","",""
"751440443216101504","たかもとさん#7392","20-Sep-18 PM 09:34","Joined the server.","",""
"751440443216101504","たかもとさん#7392","20-Sep-18 PM 09:34","@渓流さあもん　サブ やあ","",""
